series,index,angle_deg,input_present,output_present,cp2k_version,run_type,basis,scf_converged,program_ended,scf_steps,multiplicity,relative_cutoff_ha,input_sha256,output_sha256,atoms,lower_c,upper_c,hydrogen,separation_angstrom,xyz_sha256,input_cutoff,input_ngrids,input_eps_default,input_eps_scf,input_max_scf,input_scf_guess,input_added_mos,input_electronic_temperature,input_periodic,alpha_present,alpha_rows,alpha_fermi_ha,alpha_emin_ev,alpha_emax_ev,alpha_sha256,alpha_output_mos,alpha_electrons,alpha_rows_match_output,beta_present,beta_rows,beta_fermi_ha,beta_emin_ev,beta_emax_ev,beta_sha256,beta_output_mos,beta_electrons,beta_rows_match_output
SZV/IL_25_z3-0,39,53.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,63,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,ea1c44ac1483a3116626fdc0981a789627680c918ff5d89b868866a39148bace,2306,1250,970,86,3.0,990a2aa804b0f65f200422d21b3ebd0b68dfeb7c30826fcca99f133f8a42128e,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4783,0.036322,-20.487804761592,2.84059637576,ceddcaccbf75f92c2a4a48f48173b4d43df1e767185f42bc759e374dc293e575,4783,4483,True,True,4783,0.036322,-20.487804761592,2.84059637576,a08400dcaecf9dc1f039659d13220bb0a67b7e8167d1330a308c251472040f2d,4783,4483,True
SZV/IL_25_z3-0,3,31.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,20,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,f4a5f31a3899b0d79f102fabb022f631872cbf71ffa1f0e04c477dbb35c88e9c,2360,1250,1010,100,3.0,50eccd0123417e3cfe74323fb8c5c40610517b40708655e2c7a2b79ebd05e839,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4870,0.038187,-20.530200097864,2.8309907572079998,88c732e961a17eaabf1d9df06bc37bea5288f50d048ef1c3a0c3e67b04a2e4a8,4870,4570,True,True,4870,0.038187,-20.530200097864,2.8309907572079998,88c732e961a17eaabf1d9df06bc37bea5288f50d048ef1c3a0c3e67b04a2e4a8,4870,4570,True
SZV/IL_25_z3-0,40,54.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,65,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,78a0a2d2c5836ee6322833eb8163658f4d7d698be660525655358e6a7c277b2d,2306,1250,970,86,3.0,9a690ff16e0bff46855585c76f486250dbe9590b61946cac3060287f871ac605,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4783,0.035842,-20.48296113524,2.85569869388,6893675d3f5a8e92a948d90521cf1f3f36a1414e00b2472b61391059940cb4bc,4783,4483,True,True,4783,0.035842,-20.48296113524,2.85569869388,669daeb5bddd12a6ab23906c9f4718c8127c1531b9cc05613213fcf20136b82c,4783,4483,True
SZV/IL_25_z3-0,41,54.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,81,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,2dcf8203080ea2962b1547a1499edbcd4f74885e5dfb47a5d2f2b942751197db,2304,1250,968,86,3.0,bdf8d44f566daaee9261fd1d3573892e79e00acde6ffda11469e90d5a5205917,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4779,0.035673,-20.482362484792,2.8549639865119993,4e2873bf300e8417466e42ea4af111565ff3d33569448222c0f79f795646e5d0,4779,4479,True,True,4779,0.035673,-20.482362484792,2.8549639865119993,e8f50084d4a4e665d85f82d8572a23d47bbf6673ca726a12468664609caf72a0,4779,4479,True
SZV/IL_25_z3-0,42,55.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,535,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,913ac9e7812ddbad5f9d9ca8431bd21a77c1a3db452fe5653f0310f73b932938,2302,1250,967,85,3.0,0e56f87440e635377dc7218f0d354f476423c69d17faf39e5a2fcf056d1e1e7e,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4777,0.03517,-20.453191881144,2.8745289716079996,19f87d9060ed087e56623e7dd0268b7d9160a930a4649efe3aaf909ba01c0478,4777,4477,True,True,4776,0.03517,-20.453219092528,2.8572225313839996,c7e4e1ff8dbe8406cacbfb351245ba4815ec61ad335469741c4da7a6d89935e0,4776,4476,True
SZV/IL_25_z3-0,43,55.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,551,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,6288e4e89769807df9ae06cb83359240077974b0f479f90496de9ae9668e6c47,2308,1250,971,87,3.0,c07b24d72e7ebb5a94d46c73261524d3f5dd2151ac312a5b8e5d0dcf363c6c49,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4786,0.035913,-20.457627336736,2.848678156808,3246269bfbdffc6975b9e98774be0c60c75891238a8649f5d5de159189ab1c51,4786,4486,True,True,4785,0.035913,-20.457681759504,2.8421746360320004,e709b4a89dc2a46aa98ae0a05aa8460940af91e16e961591d220b8d448aebf33,4785,4485,True
SZV/IL_25_z3-0,44,56.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,502,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,f1b168832ebc1740c47f86f783dc2671d4d8cdfe5a00d38f8b54465bc4c6447b,2304,1250,967,87,3.0,7484424ea34853f811095e495a902fc0785c3d7d4f540909516da82ca28703a5,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4778,0.036066,-20.49887979488,2.8328139199359996,fb763336b09e69d0f8b78f226e97abe008647cfeb6138874597cfae281fa970c,4778,4478,True,True,4777,0.036066,-20.498934217648,2.824079065672,7e5ae35323b6acc72cff7b0051f94517c8d7d77be1ee9b3e1faf985ed4e5beb5,4777,4477,True
SZV/IL_25_z3-0,45,57.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,110,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,83fee3bfacd2033c390e54e039e6cdefab7f0c35f9059e7197c6aa46773c8473,2296,1250,960,86,3.0,b52a535675aa85d9b6d86c4c0b05e50f057611f0ea510be4e618bb93ab9d9489,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4763,0.034949,-20.498580469655998,2.8535762059279994,fa852d92976ff57e42a43f2c93c1ea573d83880c8a5329ed0021bdee3d4a40fe,4763,4463,True,True,4763,0.034949,-20.498580469655998,2.8535762059279994,20f6fe058e47cba739e3f3d7da2820acffed538f96be29e3ac5983beaad1d2f6,4763,4463,True
SZV/IL_25_z3-0,46,57.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,398,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,60a547c98f330179b0e4d74156dd7a74a39f1b9172d3aa59ea2429583d45f006,2302,1250,967,85,3.0,6d58000e2ef6857cc8472f4fe57ff5d14a2dea57f0f2165120fb3526c532a018,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4777,0.034537,-20.451504775335998,2.8736582073199997,c4a646fdd7755b7a7386ca8881d02082239a062556f1b72a1f9bd1ac674210c1,4777,4477,True,True,4776,0.034537,-20.45153198672,2.871263605528,db159845f85ac7821de8eea8661c4efec3cf294f5e733e78af3d27a0bf813172,4776,4476,True
SZV/IL_25_z3-0,47,58.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,768,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,71e2091d32c2dea053531d290d57e94b7e2e044ce1689534a9e3876f1e8695c7,2292,1250,957,85,3.0,b12aeb0e199ed812f88712dcb82b1f5dcc6284db6dd0c66672f5abb930dfdd42,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4757,0.033845,-20.47983182608,2.895182412064,b903893961bf91ab92b021b51600a001c79de6d604fe46fa95d66f0f02fab612,4757,4457,True,True,4756,0.033845,-20.479859037464,2.891263972768,a26d3f90e88da6ebb3821b4d0424109259b340e89202d95ef06bb09cf57cc837,4756,4456,True
SZV/IL_25_z3-0,48,58.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,702,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,bb85bf3cb0dd91e072047a7f7574c46c7a398b3b205f59989170c0c5b831bf65,2290,1250,955,85,3.0,f0874a6277a69b6278d47dbed10a63ad8eb559b4f87a915c61bd0a3a74205fd3,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4753,0.034321,-20.479913460232,2.8965701926480003,2828d54a2164b24184beea022c9a3c4b4998afcee0e45c1c2212fb4ec705c472,4753,4453,True,True,4752,0.034321,-20.480022305768,2.8906381109360004,290702692f373b1aadca10cf42bc864e9ee14f7b444dcef072cde851fc7ee306,4752,4452,True
SZV/IL_25_z3-0,49,59.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,744,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,a46730fa46f72dd1b3858d6f384735c2bb63366cdf445160947b1af4007bbfc8,2316,1250,981,85,3.0,144702a0e2fa9642b2b423d067a3fae41979aa3021c6a6e2470b0245615c8a94,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4805,0.036906,-20.475097045263997,2.8249770413440003,ddc34b4d6a507b920d040f9a49016f975d7507cc547cc3762679e0838800c8d3,4805,4505,True,True,4804,0.036906,-20.475124256647998,2.8236436835279997,cb79fe5ff33fd6866cd6b46affe9cdbecb94e9cb8a2e77b33625f2b6cd8df60c,4804,4504,True
SZV/IL_25_z3-0,4,32.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,29,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,b1741da73f4f5b2e51af7d731e2a6969655456226711edd24ca196aab4162d9e,2354,1250,1005,99,3.0,35556811c61e40840ca42594034182cb0a879e603cd4fd784a5db000ab458f70,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4860,0.039908,-20.585520841536002,2.784296022264,6d47b1b066ae53277e08bbc254f0d1f3b5802ab12db8b164dbd5e4c5f3f38dd5,4860,4560,True,True,4859,0.039908,-20.585520841536002,2.7772754851920003,59c9203d43971b8cd4c9b19b41da0b23f1110f1014fbc7d9f194b338fa98565e,4859,4559,True
SZV/IL_25_z3-0,50,60.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,109,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,3c414f1ae1cf88db69a697cad9b7349d1d1ab0552c74d7d6cdf4bb2016bb945f,2320,1250,986,84,3.0,efe384ce002775b5ffd2d8a76b151fd4e7c88769114af63550399fa90ad93b32,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4814,0.037189,-20.4854101598,2.8048134058,6ac96a18199763b905877f8480c1eeb1b6ee87c4a322562d2d19f66405432f7e,4814,4514,True,True,4814,0.037189,-20.4854101598,2.8048134058,733db0db4e593e0acd047a54f962537d5720fc68efa03ce110b2e920b630b963,4814,4514,True
SZV/IL_25_z3-0,51,60.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,300,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,6b0debe5850a02eda2190d8bdda13519cb876259ec25fe8a56607e61ddd6234b,2284,1250,951,83,3.0,f98a39a2a6b7cf6ded6aab77cb32d6e16ade621b8caea1830d88ffbf7993f491,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4744,0.035272,-20.492811656248,2.8393990748639997,7a425951fabe8f816717ad4fd96d8548950134bfe71d3f72c52ab51d09ea8282,4744,4444,True,True,4743,0.035272,-20.492811656248,2.8356166924879997,3f4da9a514d1f923c24fef2c1453817ba6969ef280a5155cdf2d21b4cd3745cd,4743,4443,True
SZV/IL_25_z3-0,52,61.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,355,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,4f58e90d860503379a1fc58d928226fba232919748d746a59fd8440c016d4f91,2284,1250,951,83,3.0,b4b049825b2041ef6b933e38469b83072d06edf91e2dde5c48b70830af33bcb9,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4744,0.033992,-20.478090297504,2.902066892216,b3a976a0447dfc01f891d918e4f4ad3ec6763073698ce34644b70c5f0732220e,4744,4444,True,True,4743,0.033992,-20.47833519996,2.8927878102720004,296d1dc6c9bfe7575e7d5195da273dd1c625e75884824c44e8c91c02c29bf275,4743,4443,True
SZV/IL_25_z3-0,53,61.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,110,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,53867c8553bd4b2de2eec8b10988029a70975450f8373f9f26f647687ba72abd,2306,1250,972,84,3.0,bebb4a34fc4bfe3d6e2d58214eb443b51ee09a0d29f27eb9aa5893ac11bf9256,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4786,0.034729,-20.476675305536002,2.887155053784,554443cc7749c614c83b02b2e5c7611df0cfacb8d7f77b03849e5870c6ceb57c,4786,4486,True,True,4786,0.034729,-20.476675305536002,2.887155053784,74a46ed1c4cb094c04b153421e6e930e72aa659a4c8d41b33dfddc46746dfaa1,4786,4486,True
SZV/IL_25_z3-0,5,33.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,20,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,6f73c69fc5cd6751dae420d36d977cd4cb7736552a279a6bda5e79575f2c8e1c,2358,1250,1008,100,3.0,dfae64664125f2da80cc85d3a8c3e2f334485bfb221fafee5e2084dcdaffb053,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4866,0.040021,-20.57765675156,2.77923470484,ea441e02b0d8f309c9167bdd98a029c0f0892d208dcc6bf0022a126650069567,4866,4566,True,True,4866,0.040021,-20.57765675156,2.77923470484,ea441e02b0d8f309c9167bdd98a029c0f0892d208dcc6bf0022a126650069567,4866,4566,True
SZV/IL_25_z3-0,6,33.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,23,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,7a5550c31554f541931e5358f0fe037902985b117edeec3959fe608908a3d6ac,2362,1250,1013,99,3.0,e6253b1484228a2c0a51e97028929ce5ecb31533a36599b18424e5093bdc5a30,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4876,0.040101,-20.572132840607996,2.7817381521680002,e73b5fc72c1dbbe6f87ccafcd6cc88d78fffb5771405a70e88713a71aa1e41cb,4876,4576,True,True,4875,0.040101,-20.572132840607996,2.7782823064,8d139688d176e1cd07ee2843f2928eac0bb55366fa0a97e08dec214496d88eda,4875,4575,True
SZV/IL_25_z3-0,7,34.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,22,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,3d5dd5645411a52a36ff7ec79d0c1a8064eb6cef958d7843d680ba05ecdf12bf,2354,1250,1004,100,3.0,7b4b59dc949ad3db00fd849dadd17fe1ff3f66e50af0f1a7a6b515414259f339,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4858,0.040474,-20.58867736208,2.763969118416,1fd3e53e5db8bdd248e9879916c373b3a3870b1c14ef2fed9908648bc16bf59d,4858,4558,True,True,4858,0.040474,-20.58867736208,2.763969118416,1fd3e53e5db8bdd248e9879916c373b3a3870b1c14ef2fed9908648bc16bf59d,4858,4558,True
SZV/IL_25_z3-0,8,34.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,20,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,e6e28f0624b3d6c541d7f9b6fdcfc0b0de17acd4f0b413b1d8e8e2dcde7a7879,2346,1250,998,98,3.0,3a7d3d2138170d456f095c515189407f3b8c5ff05da3ecf7b3d31b8fa9de7a03,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4845,0.03981,-20.585983435063998,2.768431785392,4593d61c85338eab0a61f69b33d06a45fbdf23a60325b512cee37c709521367e,4845,4545,True,True,4845,0.03981,-20.585983435063998,2.768431785392,4593d61c85338eab0a61f69b33d06a45fbdf23a60325b512cee37c709521367e,4845,4545,True
SZV/IL_25_z3-0,9,35.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,39,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,d6547900feb93714acbbd85b35f1a0dbf51d668f9ddc3e3c56f2b1ad2789361f,2352,1250,1003,99,3.0,d646734c5d9628b03c245cb84abb2b66e2ab0fe17edd4af5a17241ac416a50f4,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4856,0.040401,-20.596949622816002,2.7601051018879996,ebf9c0507c30ee20c379a5d2c277fcf17985925f60c699384182888cca040bb5,4856,4556,True,True,4855,0.040401,-20.5969768342,2.75692136996,872d9ac2070297e3710ba25bd30935f0f04dd076d3bdbe57217d9f1757dd490e,4855,4555,True
SZV/IL_25_z3-30,0,30.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,20,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,c362a82d71936e14ed1f125cb9611e4aae9e46548126868cd7b573fd4ce9854d,2358,1250,1009,99,3.3,30b277010b8b9186e41641f0528758ea85edd4fbbaa6c33b01cb25af4931da45,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4868,0.037373,-20.57343898704,2.731315457616,13210ce77d903b80ddb3910610a0ac4c1aab097f774e867408948f14f8e80059,4868,4568,True,True,4867,0.037373,-20.573466198423997,2.7274514410879998,0640f3ff2f27f1d3c44ca7c58834de2b30ace10293ab8142f3b28044223db355,4867,4567,True
SZV/IL_25_z3-30,10,36.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,40,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,665b9e89414d53251bf031d3b193b06c533d11a985c19a8a30ebddacf97c03af,2348,1250,999,99,3.3,aa26e844513dbe31f4bfb9f11a206edd47baa5706d8186194094b539fa78e6d0,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4848,0.037836,-20.591507346015998,2.7136280580159995,6800d3fb3ad1bf4313f4faffeae794690f10a2500a21338b1870c885456685de,4848,4548,True,True,4847,0.037836,-20.591507346015998,2.7117776839039998,6e99a5f54449719e2a6e3bd8f4be5d344d88d7e15c7a533527dee0ed786ab2e4,4847,4547,True
SZV/IL_25_z3-30,11,36.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,24,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,8e812009c9fe52dec3957610fe93d5c54e883c7ed0399678f28f8f6f9261de29,2350,1250,1002,98,3.3,f3e196f9e930754274b9a45c441f75b649e193c58914ec25706dfdb1d23dcec7,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4853,0.038045,-20.591588980168,2.7086483747440004,010e03773ad4b00196b648848d389f29a29fc4b3e63efe30436711fe1099f28c,4853,4553,True,True,4853,0.038045,-20.591588980168,2.7086483747440004,010e03773ad4b00196b648848d389f29a29fc4b3e63efe30436711fe1099f28c,4853,4553,True
SZV/IL_25_z3-30,12,37.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,23,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,7cc51048da539993fc7fece1a7f246b25350c383a80365db47c6986bed53e1c5,2346,1250,998,98,3.3,a962305392f8d81841bb7ab9ed68ad962feda5e1b21ebcd7721366cfd0deaf42,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4845,0.03778,-20.588731784848,2.7137641149359997,dadbdae108fa6e5cf91627d8d4153cbe5433b43f5d2511fe1326128069981ef0,4845,4545,True,True,4845,0.03778,-20.588731784848,2.7137641149359997,dadbdae108fa6e5cf91627d8d4153cbe5433b43f5d2511fe1326128069981ef0,4845,4545,True
SZV/IL_25_z3-30,13,37.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,24,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,f8572c1469320162db70268d95f9280cae27287e1e9cb876e05b483a6613d51a,2346,1250,998,98,3.3,da81edc74573a33182f83e9a90cea79edfd771f46278c9b42b0d3cacbcf1ed1f,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4845,0.037817,-20.591344077711998,2.717628131464,edbd043a1e8cebff97cb15e1c0c7958186fed72b2e86402a0a393cde1e6ac404,4845,4545,True,True,4845,0.037817,-20.591344077711998,2.717628131464,756f791a8b1176011ff225db4a8a92607b1362fc36d2cd62f426aeb5e3d921f7,4845,4545,True
SZV/IL_25_z3-30,14,38.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,93,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,92aa08534c03cd0ce6ed7ea9fe45fa43d72602ce974a92115daf808710055930,2342,1250,995,97,3.3,be3c9e15959e7c253e53fefcffce5c6e1f99a12f4c527bb0a79ce31e1365855d,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4839,0.037856,-20.599371435992,2.716621310256,36754110f4593cf3187382b907966d0230a326bb667c139fde3bb67c5a6d3d77,4839,4539,True,True,4838,0.037856,-20.599398647376,2.713709692168,212bb198f508098c2adf7cac5e0b5d8909874c398661111871f9adc363835548,4838,4538,True
SZV/IL_25_z3-30,15,39.0,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,56,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,8d8ebe2aea00b04e5ffe99518963da36874d718103600df2bc2a83858a691c86,2344,1250,997,97,3.3,68ba7078681c15003ccf6045247055ca04c37d9336e1b4823af51d8767fa1c79,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4843,0.037874,-20.593357720127997,2.7131926758720004,c9a205213e3bbff3ddca26874eb1b92bec3d184973945cdc5ec5bf8fcae1e142,4843,4543,True,True,4842,0.037874,-20.593384931512,2.710498748856,6951575ac9cb998b6a658768c51c3067e3d69aca993ebc34b1944a3fb8aa4530,4842,4542,True
SZV/IL_25_z3-30,16,39.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,114,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,2ac562fb97376b91db4e0a09abc444547f97b464ebe031c604c8583ad5c555c2,2348,1250,1001,97,3.3,50dafa8d4fa8194e075d8c9acf014ba3a0376a2e48a568f1e586e799a1a0e708,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4851,0.038007,-20.587017467655997,2.71678457856,7df418bb8b6cd30bbf6f9a1f21562b2b2cca576e4fab9c3fc7350f261a10b829,4851,4551,True,True,4850,0.038007,-20.587017467655997,2.711423935912,c8c82f8e8a2b0d51bf29907fa3172a17b41b62e5b4cdf8d5da98be8f7d6dfcdf,4850,4550,True
SZV/IL_25_z3-30,17,40.2,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,33,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,6c45f6226d541c485c2de8d2f8c047d9ce06b2af4fbc9f9e96a18ecc372a87ae,2342,1250,996,96,3.3,d9264d88a2e3140e2392a7011865a72cc230267fa25d65d68019df6595058099,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4840,0.037941,-20.597058468352,2.7094647162639998,84e7d76bc495b4439f9fc1bc2f4063b92c2d0fb8a91f0c1efaaacbcb32d960a5,4840,4540,True,True,4840,0.037941,-20.597058468352,2.7094647162639998,253260d664fd41744e6bfbe9168f09e3d76b25530a9108e8f97e259af99576c8,4840,4540,True
SZV/IL_25_z3-30,18,40.8,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,29,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,279fe106b8c11eada7d30f78ad3b468730113ddd00f6089aa21abf4616ed79c8,2336,1250,990,96,3.3,77b9778710dc8223459c0fc9c2c0b716cb33bc919c524e79825b9c579e29bf6b,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4828,0.037593,-20.594908769015998,2.7116144156,e2271af1fdeab3312899db34639c91aa963d280fb9d6f1ee97a0ea463ba578ae,4828,4528,True,True,4828,0.037593,-20.594908769015998,2.7116144156,766efca7d087161f49e64ad04c7e0feecb657697b6bce8b505afeee41c2790b2,4828,4528,True
SZV/IL_25_z3-30,19,41.4,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,35,1,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,3f782bdc459376fb9adf276d2a42c48a8cf14cd3b0cd64c7b6adb08ff9ad516b,2334,1250,988,96,3.3,764966cea1ab89259e8ff90a662f97b7353e6046a25cd16f11c05aec059e62ef,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4824,0.037415,-20.593820313655996,2.7160770825759997,f82a14c4a56f855eab6b9e607d829af902fffde812bf0a03ab7833ca1b95d66f,4824,4524,True,True,4824,0.037415,-20.593820313655996,2.7160770825759997,8593ae5b0f43de2aa1b468f941d8fd396eef389f7f7aa1d647ee2c5d03f34465,4824,4524,True
SZV/IL_25_z3-30,1,30.6,True,True,2023.1,ENERGY,SZV-MOLOPT-GTH,True,True,20,2,20.0,034636be5dd398e956942faad315d6f0658e23fdb463588aef57154c7094938b,fd8c8aca98fa7da21882f02a2ad5ca9193d70b2eb96df1ccb27327a36fd0b451,2358,1250,1009,99,3.3,76b52def447885c528a37a343493d578a827d214e2f93164c4b0f86a6277d750,300,5,1.0E-10,1.0E-5,6000,ATOMIC,300,[K]  300,XYZ,True,4868,0.037239,-20.575915222984,2.7341998643200003,c27d7f0943d35e2a60677a93d3990aba28fd0f47e5fbeeb9b6854cb19bf55165,4868,4568,True,True,4867,0.037239,-20.575915222984,2.733220254496,895a03094cfaa87c36e4dd788dab407f50471eadf242d066cd0562d2f303b4ab,4867,4567,True
